model	simID	S	tree
hs	7999	171	hs_7999.tre
pontarp	742	171	pontarp_742.tre
pontarp	873	171	pontarp_873.tre
pontarp	1344	171	pontarp_1344.tre
xe	776	171	xe_776.tre
xe	961	171	xe_961.tre
ca	2033	172	ca_2033.tre
ca	2356	172	ca_2356.tre
ca	2393	172	ca_2393.tre
gen	2222512	172	gen_2222512.tre
pontarp	663	172	pontarp_663.tre
pontarp	1263	172	pontarp_1263.tre
pontarp	1722	172	pontarp_1722.tre
xe	57	172	xe_57.tre
hs	7607	173	hs_7607.tre
pontarp	22	173	pontarp_22.tre
xe	583	173	xe_583.tre
xe	645	173	xe_645.tre
xe	779	173	xe_779.tre
ca	835	174	ca_835.tre
gen	2222180	174	gen_2222180.tre
hs	7741	174	hs_7741.tre
pontarp	1712	174	pontarp_1712.tre
pontarp	2654	174	pontarp_2654.tre
xe	145	174	xe_145.tre
xe	316	174	xe_316.tre
xe	464	174	xe_464.tre
xe	862	174	xe_862.tre
ca	364	175	ca_364.tre
hs	6788	175	hs_6788.tre
pontarp	543	175	pontarp_543.tre
xe	214	175	xe_214.tre
xe	661	175	xe_661.tre
xe	934	175	xe_934.tre
hs	7523	176	hs_7523.tre
pontarp	1333	176	pontarp_1333.tre
pontarp	1963	176	pontarp_1963.tre
xe	217	176	xe_217.tre
ca	442	177	ca_442.tre
ca	1810	177	ca_1810.tre
ca	2284	177	ca_2284.tre
gen	1111152	177	gen_1111152.tre
hs	6618	177	hs_6618.tre
hs	7807	177	hs_7807.tre
hs	7857	177	hs_7857.tre
hs	7895	177	hs_7895.tre
xe	30	177	xe_30.tre
xe	128	177	xe_128.tre
xe	237	177	xe_237.tre
xe	306	177	xe_306.tre
xe	941	177	xe_941.tre
ca	1424	178	ca_1424.tre
gen	333315	178	gen_333315.tre
hs	7961	178	hs_7961.tre
pontarp	1022	178	pontarp_1022.tre
xe	831	178	xe_831.tre
ca	1466	179	ca_1466.tre
ca	1763	179	ca_1763.tre
ca	1982	179	ca_1982.tre
ca	2855	179	ca_2855.tre
gen	1111534	179	gen_1111534.tre
hs	7533	179	hs_7533.tre
pontarp	2742	179	pontarp_2742.tre
xe	398	179	xe_398.tre
ca	305	180	ca_305.tre
ca	2005	180	ca_2005.tre
ca	3031	180	ca_3031.tre
gen	3333482	180	gen_3333482.tre
hs	6680	180	hs_6680.tre
hs	7940	180	hs_7940.tre
pontarp	2724	180	pontarp_2724.tre
xe	84	180	xe_84.tre
ca	366	181	ca_366.tre
ca	1417	181	ca_1417.tre
gen	3333283	181	gen_3333283.tre
gen	3333408	181	gen_3333408.tre
hs	7117	181	hs_7117.tre
hs	7544	181	hs_7544.tre
pontarp	12	181	pontarp_12.tre
pontarp	1113	181	pontarp_1113.tre
xe	794	181	xe_794.tre
xe	921	181	xe_921.tre
ca	2051	182	ca_2051.tre
hs	7534	182	hs_7534.tre
xe	343	182	xe_343.tre
xe	359	182	xe_359.tre
xe	819	182	xe_819.tre
ca	755	183	ca_755.tre
ca	1617	183	ca_1617.tre
hs	7157	183	hs_7157.tre
xe	572	183	xe_572.tre
xe	660	183	xe_660.tre
hs	6771	184	hs_6771.tre
pontarp	1254	184	pontarp_1254.tre
xe	63	184	xe_63.tre
xe	665	184	xe_665.tre
ca	503	185	ca_503.tre
ca	2025	185	ca_2025.tre
ca	2907	185	ca_2907.tre
gen	3333423	185	gen_3333423.tre
hs	7811	185	hs_7811.tre
xe	890	185	xe_890.tre
ca	1535	186	ca_1535.tre
hs	7183	186	hs_7183.tre
hs	7636	186	hs_7636.tre
pontarp	1394	186	pontarp_1394.tre
xe	955	186	xe_955.tre
hs	6998	187	hs_6998.tre
hs	7500	187	hs_7500.tre
hs	7965	187	hs_7965.tre
pontarp	842	187	pontarp_842.tre
xe	4	187	xe_4.tre
xe	303	187	xe_303.tre
xe	444	187	xe_444.tre
xe	525	187	xe_525.tre
xe	548	187	xe_548.tre
xe	993	187	xe_993.tre
ca	542	188	ca_542.tre
ca	2651	188	ca_2651.tre
hs	7218	188	hs_7218.tre
xe	206	188	xe_206.tre
xe	235	188	xe_235.tre
xe	592	188	xe_592.tre
ca	836	189	ca_836.tre
ca	941	189	ca_941.tre
ca	1942	189	ca_1942.tre
ca	2684	189	ca_2684.tre
xe	275	189	xe_275.tre
xe	736	189	xe_736.tre
gen	3333246	190	gen_3333246.tre
hs	7727	190	hs_7727.tre
xe	168	190	xe_168.tre
xe	597	190	xe_597.tre
gen	2222534	191	gen_2222534.tre
hs	6737	191	hs_6737.tre
xe	506	191	xe_506.tre
xe	667	191	xe_667.tre
ca	825	192	ca_825.tre
xe	112	192	xe_112.tre
hs	7967	193	hs_7967.tre
pontarp	623	193	pontarp_623.tre
xe	60	193	xe_60.tre
xe	478	193	xe_478.tre
ca	444	194	ca_444.tre
ca	3032	194	ca_3032.tre
gen	3333455	194	gen_3333455.tre
ca	1268	195	ca_1268.tre
ca	1898	195	ca_1898.tre
gen	3333398	195	gen_3333398.tre
hs	7680	195	hs_7680.tre
xe	189	195	xe_189.tre
ca	1179	196	ca_1179.tre
xe	220	196	xe_220.tre
xe	504	196	xe_504.tre
xe	844	196	xe_844.tre
ca	1351	197	ca_1351.tre
ca	1928	197	ca_1928.tre
ca	2286	197	ca_2286.tre
gen	3333415	197	gen_3333415.tre
hs	7198	197	hs_7198.tre
pontarp	2763	197	pontarp_2763.tre
xe	936	197	xe_936.tre
ca	2597	198	ca_2597.tre
ca	2942	198	ca_2942.tre
hs	7877	198	hs_7877.tre
xe	73	198	xe_73.tre
xe	453	198	xe_453.tre
xe	980	198	xe_980.tre
ca	1664	199	ca_1664.tre
xe	511	199	xe_511.tre
xe	829	199	xe_829.tre
ca	2024	200	ca_2024.tre
xe	456	200	xe_456.tre
xe	669	200	xe_669.tre
ca	1665	201	ca_1665.tre
ca	2933	201	ca_2933.tre
hs	7813	201	hs_7813.tre
ca	1419	202	ca_1419.tre
gen	333376	202	gen_333376.tre
hs	7890	202	hs_7890.tre
pontarp	2913	202	pontarp_2913.tre
xe	497	202	xe_497.tre
xe	711	202	xe_711.tre
xe	725	202	xe_725.tre
xe	808	202	xe_808.tre
xe	885	202	xe_885.tre
ca	665	203	ca_665.tre
ca	2649	203	ca_2649.tre
gen	3333460	203	gen_3333460.tre
hs	7168	203	hs_7168.tre
xe	570	203	xe_570.tre
ca	233	204	ca_233.tre
ca	1388	204	ca_1388.tre
gen	2222396	204	gen_2222396.tre
hs	6544	204	hs_6544.tre
xe	413	204	xe_413.tre
gen	3333443	205	gen_3333443.tre
hs	7679	205	hs_7679.tre
pontarp	1144	205	pontarp_1144.tre
xe	48	205	xe_48.tre
xe	175	205	xe_175.tre
xe	295	205	xe_295.tre
xe	710	205	xe_710.tre
ca	1505	206	ca_1505.tre
gen	3333182	206	gen_3333182.tre
hs	7254	206	hs_7254.tre
hs	7794	206	hs_7794.tre
ca	1051	207	ca_1051.tre
hs	6928	207	hs_6928.tre
ca	1421	208	ca_1421.tre
ca	1944	208	ca_1944.tre
hs	6636	208	hs_6636.tre
hs	7144	208	hs_7144.tre
xe	636	208	xe_636.tre
xe	743	208	xe_743.tre
ca	2165	209	ca_2165.tre
gen	2222243	209	gen_2222243.tre
hs	6736	209	hs_6736.tre
pontarp	1224	209	pontarp_1224.tre
xe	16	209	xe_16.tre
xe	23	209	xe_23.tre
xe	818	209	xe_818.tre
ca	2159	210	ca_2159.tre
ca	2438	210	ca_2438.tre
gen	222281	210	gen_222281.tre
hs	7805	210	hs_7805.tre
xe	58	210	xe_58.tre
xe	122	210	xe_122.tre
xe	136	210	xe_136.tre
xe	410	210	xe_410.tre
xe	510	210	xe_510.tre
gen	333364	211	gen_333364.tre
hs	7788	211	hs_7788.tre
pontarp	2172	211	pontarp_2172.tre
xe	233	211	xe_233.tre
xe	688	211	xe_688.tre
xe	529	212	xe_529.tre
xe	685	212	xe_685.tre
hs	7507	213	hs_7507.tre
hs	7618	213	hs_7618.tre
pontarp	154	213	pontarp_154.tre
ca	2357	214	ca_2357.tre
pontarp	1364	214	pontarp_1364.tre
pontarp	2393	214	pontarp_2393.tre
xe	245	214	xe_245.tre
xe	673	214	xe_673.tre
xe	846	214	xe_846.tre
ca	852	215	ca_852.tre
ca	1812	215	ca_1812.tre
hs	6903	215	hs_6903.tre
xe	153	215	xe_153.tre
xe	676	215	xe_676.tre
xe	715	215	xe_715.tre
hs	7819	216	hs_7819.tre
xe	327	216	xe_327.tre
xe	380	216	xe_380.tre
xe	519	216	xe_519.tre
gen	1111392	217	gen_1111392.tre
gen	3333559	217	gen_3333559.tre
hs	7581	217	hs_7581.tre
xe	70	217	xe_70.tre
xe	171	217	xe_171.tre
xe	207	217	xe_207.tre
xe	247	217	xe_247.tre
xe	959	217	xe_959.tre
ca	1177	218	ca_1177.tre
gen	2222116	218	gen_2222116.tre
hs	7537	218	hs_7537.tre
xe	170	218	xe_170.tre
xe	534	218	xe_534.tre
xe	652	218	xe_652.tre
hs	7417	219	hs_7417.tre
xe	119	219	xe_119.tre
xe	265	219	xe_265.tre
xe	339	219	xe_339.tre
xe	613	219	xe_613.tre
ca	778	220	ca_778.tre
ca	987	220	ca_987.tre
ca	1009	220	ca_1009.tre
hs	7265	220	hs_7265.tre
xe	590	220	xe_590.tre
gen	3333491	221	gen_3333491.tre
hs	6679	221	hs_6679.tre
xe	332	221	xe_332.tre
xe	407	221	xe_407.tre
xe	462	221	xe_462.tre
xe	467	221	xe_467.tre
xe	607	221	xe_607.tre
xe	655	221	xe_655.tre
xe	929	221	xe_929.tre
xe	972	221	xe_972.tre
hs	6533	222	hs_6533.tre
hs	7244	222	hs_7244.tre
pontarp	1544	222	pontarp_1544.tre
xe	239	223	xe_239.tre
xe	421	223	xe_421.tre
xe	681	223	xe_681.tre
xe	820	223	xe_820.tre
xe	937	223	xe_937.tre
gen	3333528	225	gen_3333528.tre
hs	7329	225	hs_7329.tre
xe	190	225	xe_190.tre
xe	279	225	xe_279.tre
xe	365	225	xe_365.tre
xe	684	225	xe_684.tre
xe	939	225	xe_939.tre
ca	1352	226	ca_1352.tre
ca	1418	226	ca_1418.tre
gen	3333131	226	gen_3333131.tre
hs	7821	226	hs_7821.tre
xe	40	226	xe_40.tre
xe	224	227	xe_224.tre
xe	259	227	xe_259.tre
xe	362	227	xe_362.tre
xe	394	227	xe_394.tre
xe	415	227	xe_415.tre
xe	746	227	xe_746.tre
ca	824	228	ca_824.tre
gen	3333126	228	gen_3333126.tre
xe	6	228	xe_6.tre
hs	7984	229	hs_7984.tre
pontarp	2652	229	pontarp_2652.tre
xe	341	229	xe_341.tre
hs	7452	230	hs_7452.tre
xe	148	230	xe_148.tre
xe	523	230	xe_523.tre
ca	3016	231	ca_3016.tre
hs	6519	231	hs_6519.tre
xe	226	231	xe_226.tre
xe	694	231	xe_694.tre
hs	6563	232	hs_6563.tre
hs	7404	232	hs_7404.tre
hs	7433	232	hs_7433.tre
hs	7548	232	hs_7548.tre
hs	7599	232	hs_7599.tre
hs	7755	232	hs_7755.tre
xe	41	232	xe_41.tre
xe	273	232	xe_273.tre
gen	2222410	233	gen_2222410.tre
hs	6794	233	hs_6794.tre
xe	383	233	xe_383.tre
xe	401	233	xe_401.tre
ca	784	234	ca_784.tre
ca	1616	234	ca_1616.tre
xe	477	234	xe_477.tre
xe	822	234	xe_822.tre
ca	1052	235	ca_1052.tre
ca	1938	235	ca_1938.tre
xe	479	235	xe_479.tre
xe	978	235	xe_978.tre
ca	1660	236	ca_1660.tre
ca	3115	236	ca_3115.tre
xe	854	236	xe_854.tre
xe	983	236	xe_983.tre
ca	365	237	ca_365.tre
gen	3333582	237	gen_3333582.tre
xe	15	237	xe_15.tre
xe	782	237	xe_782.tre
xe	938	237	xe_938.tre
ca	1629	238	ca_1629.tre
xe	357	238	xe_357.tre
gen	3333519	239	gen_3333519.tre
xe	105	239	xe_105.tre
xe	615	239	xe_615.tre
xe	778	239	xe_778.tre
xe	812	239	xe_812.tre
gen	3333587	240	gen_3333587.tre
hs	7695	240	hs_7695.tre
hs	7871	240	hs_7871.tre
ca	1360	241	ca_1360.tre
xe	94	241	xe_94.tre
xe	108	241	xe_108.tre
xe	131	241	xe_131.tre
xe	154	241	xe_154.tre
ca	201	242	ca_201.tre
gen	333367	242	gen_333367.tre
xe	137	242	xe_137.tre
xe	809	242	xe_809.tre
xe	889	242	xe_889.tre
ca	2905	243	ca_2905.tre
hs	7519	243	hs_7519.tre
xe	111	243	xe_111.tre
xe	815	243	xe_815.tre
ca	1011	244	ca_1011.tre
ca	1811	244	ca_1811.tre
hs	6523	244	hs_6523.tre
hs	6940	244	hs_6940.tre
hs	7608	244	hs_7608.tre
xe	185	244	xe_185.tre
xe	353	244	xe_353.tre
xe	416	244	xe_416.tre
ca	1943	245	ca_1943.tre
hs	7485	245	hs_7485.tre
xe	337	245	xe_337.tre
xe	851	245	xe_851.tre
hs	7458	246	hs_7458.tre
hs	7612	246	hs_7612.tre
hs	7661	246	hs_7661.tre
xe	390	246	xe_390.tre
xe	719	246	xe_719.tre
xe	397	247	xe_397.tre
xe	775	247	xe_775.tre
xe	807	247	xe_807.tre
hs	7625	248	hs_7625.tre
hs	7669	248	hs_7669.tre
xe	731	248	xe_731.tre
xe	733	248	xe_733.tre
hs	7688	249	hs_7688.tre
hs	7800	249	hs_7800.tre
xe	234	249	xe_234.tre
xe	626	249	xe_626.tre
xe	690	249	xe_690.tre
xe	927	249	xe_927.tre
xe	760	250	xe_760.tre
ca	1362	252	ca_1362.tre
hs	7736	252	hs_7736.tre
hs	7903	252	hs_7903.tre
xe	434	252	xe_434.tre
xe	127	253	xe_127.tre
gen	3333592	254	gen_3333592.tre
hs	7578	254	hs_7578.tre
xe	44	254	xe_44.tre
xe	695	254	xe_695.tre
xe	767	254	xe_767.tre
ca	443	255	ca_443.tre
hs	7850	256	hs_7850.tre
xe	658	256	xe_658.tre
xe	825	256	xe_825.tre
ca	990	257	ca_990.tre
ca	2633	257	ca_2633.tre
xe	997	257	xe_997.tre
hs	6800	258	hs_6800.tre
hs	7635	259	hs_7635.tre
hs	7998	259	hs_7998.tre
xe	469	259	xe_469.tre
xe	560	259	xe_560.tre
gen	2222111	260	gen_2222111.tre
gen	3333383	261	gen_3333383.tre
hs	6581	261	hs_6581.tre
hs	7719	261	hs_7719.tre
hs	7866	261	hs_7866.tre
ca	3116	262	ca_3116.tre
hs	6625	262	hs_6625.tre
xe	35	262	xe_35.tre
xe	484	262	xe_484.tre
xe	594	262	xe_594.tre
xe	641	262	xe_641.tre
ca	850	263	ca_850.tre
hs	7687	263	hs_7687.tre
xe	895	263	xe_895.tre
hs	7677	264	hs_7677.tre
xe	196	264	xe_196.tre
hs	7297	265	hs_7297.tre
hs	7512	265	hs_7512.tre
xe	80	265	xe_80.tre
xe	284	265	xe_284.tre
xe	561	265	xe_561.tre
hs	7541	266	hs_7541.tre
gen	333336	267	gen_333336.tre
hs	7563	267	hs_7563.tre
hs	7812	267	hs_7812.tre
hs	7815	267	hs_7815.tre
xe	552	267	xe_552.tre
hs	7665	268	hs_7665.tre
xe	33	268	xe_33.tre
xe	945	268	xe_945.tre
ca	2285	269	ca_2285.tre
xe	21	269	xe_21.tre
xe	664	269	xe_664.tre
xe	902	269	xe_902.tre
hs	7757	270	hs_7757.tre
hs	7845	270	hs_7845.tre
hs	7986	270	hs_7986.tre
xe	229	270	xe_229.tre
hs	7039	271	hs_7039.tre
hs	7715	271	hs_7715.tre
hs	7789	271	hs_7789.tre
xe	540	271	xe_540.tre
xe	911	271	xe_911.tre
xe	176	272	xe_176.tre
xe	547	272	xe_547.tre
ca	199	273	ca_199.tre
gen	3333109	273	gen_3333109.tre
hs	7881	273	hs_7881.tre
xe	65	273	xe_65.tre
xe	564	273	xe_564.tre
xe	712	273	xe_712.tre
xe	858	273	xe_858.tre
xe	191	274	xe_191.tre
ca	1178	275	ca_1178.tre
hs	6789	275	hs_6789.tre
hs	7962	275	hs_7962.tre
gen	3333495	276	gen_3333495.tre
hs	6813	276	hs_6813.tre
hs	7828	276	hs_7828.tre
xe	51	276	xe_51.tre
xe	783	276	xe_783.tre
xe	912	276	xe_912.tre
hs	7576	277	hs_7576.tre
xe	32	277	xe_32.tre
xe	87	277	xe_87.tre
xe	550	277	xe_550.tre
xe	654	277	xe_654.tre
xe	502	278	xe_502.tre
hs	7676	279	hs_7676.tre
xe	314	279	xe_314.tre
ca	258	280	ca_258.tre
ca	1010	280	ca_1010.tre
ca	3017	280	ca_3017.tre
hs	6661	280	hs_6661.tre
xe	598	280	xe_598.tre
xe	770	280	xe_770.tre
gen	3333399	281	gen_3333399.tre
gen	3333450	281	gen_3333450.tre
hs	7921	281	hs_7921.tre
xe	255	281	xe_255.tre
xe	580	281	xe_580.tre
xe	616	282	xe_616.tre
xe	816	282	xe_816.tre
ca	1661	283	ca_1661.tre
ca	2906	283	ca_2906.tre
hs	7309	283	hs_7309.tre
hs	6890	284	hs_6890.tre
hs	7684	284	hs_7684.tre
ca	1361	285	ca_1361.tre
hs	7742	285	hs_7742.tre
xe	151	285	xe_151.tre
gen	333395	286	gen_333395.tre
xe	472	286	xe_472.tre
hs	7586	287	hs_7586.tre
xe	36	287	xe_36.tre
gen	3333303	288	gen_3333303.tre
hs	6828	288	hs_6828.tre
xe	521	288	xe_521.tre
xe	53	289	xe_53.tre
xe	659	289	xe_659.tre
gen	333396	290	gen_333396.tre
xe	155	290	xe_155.tre
xe	243	290	xe_243.tre
hs	6967	291	hs_6967.tre
hs	7944	291	hs_7944.tre
xe	492	291	xe_492.tre
ca	2013	292	ca_2013.tre
hs	7016	292	hs_7016.tre
hs	7716	292	hs_7716.tre
xe	258	292	xe_258.tre
xe	184	293	xe_184.tre
xe	761	293	xe_761.tre
xe	986	293	xe_986.tre
gen	3333207	294	gen_3333207.tre
hs	6612	294	hs_6612.tre
hs	7623	294	hs_7623.tre
xe	46	294	xe_46.tre
xe	146	294	xe_146.tre
xe	593	294	xe_593.tre
hs	7654	295	hs_7654.tre
hs	7946	295	hs_7946.tre
hs	7959	295	hs_7959.tre
xe	774	295	xe_774.tre
ca	988	296	ca_988.tre
hs	7885	296	hs_7885.tre
xe	251	296	xe_251.tre
gen	3333405	297	gen_3333405.tre
xe	215	297	xe_215.tre
hs	7653	298	hs_7653.tre
hs	7728	299	hs_7728.tre
xe	748	299	xe_748.tre
hs	7844	300	hs_7844.tre
xe	360	301	xe_360.tre
hs	7572	302	hs_7572.tre
xe	509	302	xe_509.tre
hs	6537	303	hs_6537.tre
hs	6599	303	hs_6599.tre
hs	7510	303	hs_7510.tre
xe	264	303	xe_264.tre
ca	2647	304	ca_2647.tre
gen	3333389	304	gen_3333389.tre
hs	6881	304	hs_6881.tre
xe	200	304	xe_200.tre
xe	651	305	xe_651.tre
ca	200	306	ca_200.tre
hs	6821	306	hs_6821.tre
hs	7686	306	hs_7686.tre
hs	7729	306	hs_7729.tre
hs	7781	306	hs_7781.tre
xe	901	306	xe_901.tre
hs	6871	307	hs_6871.tre
hs	7067	307	hs_7067.tre
hs	7916	307	hs_7916.tre
xe	238	307	xe_238.tre
ca	256	308	ca_256.tre
hs	7525	308	hs_7525.tre
hs	7629	308	hs_7629.tre
xe	621	308	xe_621.tre
xe	650	308	xe_650.tre
gen	1111142	309	gen_1111142.tre
hs	7930	309	hs_7930.tre
xe	61	311	xe_61.tre
xe	172	311	xe_172.tre
xe	242	311	xe_242.tre
ca	851	312	ca_851.tre
gen	3333187	312	gen_3333187.tre
hs	7598	312	hs_7598.tre
hs	6665	314	hs_6665.tre
hs	6815	314	hs_6815.tre
hs	7499	314	hs_7499.tre
hs	7760	314	hs_7760.tre
hs	7343	315	hs_7343.tre
xe	693	315	xe_693.tre
ca	433	316	ca_433.tre
hs	7746	316	hs_7746.tre
hs	7073	317	hs_7073.tre
xe	542	317	xe_542.tre
hs	7675	318	hs_7675.tre
hs	7992	318	hs_7992.tre
xe	319	318	xe_319.tre
hs	7264	319	hs_7264.tre
hs	8441	319	hs_8441.tre
hs	7846	320	hs_7846.tre
hs	7955	320	hs_7955.tre
hs	7973	320	hs_7973.tre
xe	203	320	xe_203.tre
xe	662	320	xe_662.tre
xe	868	320	xe_868.tre
hs	6507	321	hs_6507.tre
hs	7279	321	hs_7279.tre
hs	7327	322	hs_7327.tre
hs	7666	323	hs_7666.tre
xe	164	323	xe_164.tre
xe	321	323	xe_321.tre
xe	709	323	xe_709.tre
gen	3333337	324	gen_3333337.tre
hs	6921	324	hs_6921.tre
xe	8	324	xe_8.tre
xe	781	324	xe_781.tre
xe	922	324	xe_922.tre
gen	2222593	325	gen_2222593.tre
hs	7707	325	hs_7707.tre
xe	254	325	xe_254.tre
xe	968	325	xe_968.tre
hs	7990	326	hs_7990.tre
hs	6669	327	hs_6669.tre
hs	7122	327	hs_7122.tre
hs	6707	328	hs_6707.tre
hs	7355	328	hs_7355.tre
hs	7360	328	hs_7360.tre
hs	7588	328	hs_7588.tre
hs	7776	328	hs_7776.tre
hs	7929	328	hs_7929.tre
hs	7987	328	hs_7987.tre
ca	1627	329	ca_1627.tre
hs	6719	329	hs_6719.tre
hs	7795	329	hs_7795.tre
xe	76	329	xe_76.tre
xe	485	329	xe_485.tre
xe	763	329	xe_763.tre
ca	985	330	ca_985.tre
hs	6812	330	hs_6812.tre
hs	6850	330	hs_6850.tre
xe	42	330	xe_42.tre
xe	817	330	xe_817.tre
hs	6885	331	hs_6885.tre
hs	7549	331	hs_7549.tre
hs	7751	331	hs_7751.tre
xe	210	331	xe_210.tre
hs	6548	332	hs_6548.tre
hs	7056	332	hs_7056.tre
hs	7784	332	hs_7784.tre
hs	7822	332	hs_7822.tre
xe	430	332	xe_430.tre
xe	142	333	xe_142.tre
xe	331	333	xe_331.tre
xe	957	333	xe_957.tre
hs	7531	334	hs_7531.tre
hs	7767	334	hs_7767.tre
xe	104	334	xe_104.tre
xe	326	334	xe_326.tre
hs	7359	335	hs_7359.tre
gen	1111271	336	gen_1111271.tre
gen	3333277	336	gen_3333277.tre
gen	3333387	336	gen_3333387.tre
hs	7258	336	hs_7258.tre
ca	989	337	ca_989.tre
xe	18	337	xe_18.tre
xe	334	337	xe_334.tre
xe	634	337	xe_634.tre
ca	1937	338	ca_1937.tre
hs	7597	338	hs_7597.tre
xe	405	338	xe_405.tre
gen	3333311	339	gen_3333311.tre
hs	6930	339	hs_6930.tre
xe	489	339	xe_489.tre
xe	880	339	xe_880.tre
hs	6728	340	hs_6728.tre
hs	7405	340	hs_7405.tre
xe	996	341	xe_996.tre
ca	257	342	ca_257.tre
ca	1936	342	ca_1936.tre
gen	3333590	342	gen_3333590.tre
hs	6635	342	hs_6635.tre
hs	6688	342	hs_6688.tre
hs	7614	342	hs_7614.tre
xe	527	342	xe_527.tre
ca	986	343	ca_986.tre
hs	6677	343	hs_6677.tre
hs	7672	343	hs_7672.tre
hs	7712	343	hs_7712.tre
xe	720	343	xe_720.tre
xe	834	343	xe_834.tre
ca	2648	344	ca_2648.tre
xe	213	344	xe_213.tre
hs	7878	345	hs_7878.tre
hs	6653	346	hs_6653.tre
xe	947	346	xe_947.tre
gen	3333390	347	gen_3333390.tre
hs	6686	347	hs_6686.tre
hs	6695	348	hs_6695.tre
hs	7938	348	hs_7938.tre
hs	7658	349	hs_7658.tre
hs	7840	349	hs_7840.tre
xe	188	350	xe_188.tre
xe	293	350	xe_293.tre
hs	7552	351	hs_7552.tre
xe	135	352	xe_135.tre
xe	568	352	xe_568.tre
hs	6525	353	hs_6525.tre
hs	7518	353	hs_7518.tre
xe	17	353	xe_17.tre
hs	7674	354	hs_7674.tre
ca	1628	355	ca_1628.tre
hs	6984	355	hs_6984.tre
hs	7395	355	hs_7395.tre
hs	7628	356	hs_7628.tre
gen	3333127	357	gen_3333127.tre
hs	6687	357	hs_6687.tre
hs	7466	357	hs_7466.tre
hs	7245	359	hs_7245.tre
hs	7591	359	hs_7591.tre
hs	7600	359	hs_7600.tre
xe	85	359	xe_85.tre
xe	699	359	xe_699.tre
ca	434	360	ca_434.tre
hs	7708	360	hs_7708.tre
hs	7972	360	hs_7972.tre
xe	466	360	xe_466.tre
xe	701	360	xe_701.tre
xe	388	361	xe_388.tre
hs	7127	362	hs_7127.tre
hs	7505	362	hs_7505.tre
xe	301	362	xe_301.tre
hs	7945	363	hs_7945.tre
xe	499	363	xe_499.tre
hs	6576	364	hs_6576.tre
hs	7146	364	hs_7146.tre
hs	7747	364	hs_7747.tre
xe	970	364	xe_970.tre
hs	7692	365	hs_7692.tre
xe	735	365	xe_735.tre
xe	883	365	xe_883.tre
hs	6672	366	hs_6672.tre
hs	6755	366	hs_6755.tre
gen	333383	367	gen_333383.tre
xe	218	367	xe_218.tre
xe	602	367	xe_602.tre
gen	2222438	369	gen_2222438.tre
hs	6878	369	hs_6878.tre
hs	6916	369	hs_6916.tre
hs	6972	369	hs_6972.tre
xe	804	369	xe_804.tre
gen	3333184	371	gen_3333184.tre
hs	7798	373	hs_7798.tre
hs	7038	374	hs_7038.tre
hs	7875	374	hs_7875.tre
xe	37	374	xe_37.tre
hs	7867	375	hs_7867.tre
xe	723	375	xe_723.tre
gen	111188	376	gen_111188.tre
hs	7753	376	hs_7753.tre
hs	7836	376	hs_7836.tre
xe	886	376	xe_886.tre
hs	6944	377	hs_6944.tre
hs	6973	377	hs_6973.tre
xe	96	377	xe_96.tre
xe	121	377	xe_121.tre
xe	772	377	xe_772.tre
xe	648	378	xe_648.tre
hs	7775	380	hs_7775.tre
hs	7911	380	hs_7911.tre
xe	508	380	xe_508.tre
hs	7700	382	hs_7700.tre
hs	6586	384	hs_6586.tre
hs	6716	384	hs_6716.tre
hs	6757	384	hs_6757.tre
xe	793	384	xe_793.tre
hs	7501	386	hs_7501.tre
hs	7655	386	hs_7655.tre
hs	6578	388	hs_6578.tre
gen	3333424	389	gen_3333424.tre
hs	7722	391	hs_7722.tre
hs	7319	392	hs_7319.tre
hs	6746	394	hs_6746.tre
hs	7357	394	hs_7357.tre
xe	605	395	xe_605.tre
gen	3333529	396	gen_3333529.tre
hs	7816	396	hs_7816.tre
hs	7964	396	hs_7964.tre
hs	7583	397	hs_7583.tre
hs	6541	399	hs_6541.tre
hs	7132	399	hs_7132.tre
hs	7585	399	hs_7585.tre
gen	3333545	400	gen_3333545.tre
hs	6654	402	hs_6654.tre
hs	7613	402	hs_7613.tre
hs	7685	402	hs_7685.tre
hs	7732	408	hs_7732.tre
gen	1111258	409	gen_1111258.tre
hs	6600	409	hs_6600.tre
hs	6866	413	hs_6866.tre
hs	7694	414	hs_7694.tre
hs	6715	416	hs_6715.tre
hs	7858	417	hs_7858.tre
gen	333365	418	gen_333365.tre
hs	6685	418	hs_6685.tre
hs	7897	418	hs_7897.tre
hs	7927	418	hs_7927.tre
hs	6844	419	hs_6844.tre
hs	7696	419	hs_7696.tre
hs	8013	420	hs_8013.tre
hs	7362	422	hs_7362.tre
hs	6512	423	hs_6512.tre
hs	6597	424	hs_6597.tre
hs	6608	424	hs_6608.tre
hs	7434	425	hs_7434.tre
hs	7796	426	hs_7796.tre
hs	6585	428	hs_6585.tre
hs	7281	429	hs_7281.tre
hs	7848	429	hs_7848.tre
hs	6676	430	hs_6676.tre
hs	6742	430	hs_6742.tre
hs	6729	431	hs_6729.tre
hs	6572	433	hs_6572.tre
hs	6577	433	hs_6577.tre
ca	2011	436	ca_2011.tre
hs	6510	437	hs_6510.tre
hs	7377	437	hs_7377.tre
hs	7225	438	hs_7225.tre
hs	7889	438	hs_7889.tre
hs	7577	439	hs_7577.tre
hs	7305	440	hs_7305.tre
hs	7456	440	hs_7456.tre
hs	7953	440	hs_7953.tre
ca	2012	441	ca_2012.tre
hs	6517	441	hs_6517.tre
